"","playlist_uri","album","album_uri","artist","artist_uri","disc_number","duration_ms","name","popularity","explicit","uri","link"
"7874","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Bobby Sherman's Greatest Hits","spotify:album:2OGTf3NxwVtCozIND7cqi6","Bobby Sherman","spotify:artist:5Rsz3E1aovbqsmLQOxgK2y",1,172173,"Julie, Do Ya Love Me",10,FALSE,"spotify:track:7ar3v2xdI333dB8Zs7qGZs","https://api.spotify.com/v1/tracks/7ar3v2xdI333dB8Zs7qGZs"
"7875","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Complete Seventies","spotify:album:3jECHnZdJq6NHtlMA4QJBH","Axiom","spotify:artist:5JTxTvG0G5uCPxGotcbbJe",1,210653,"A Little Ray Of Sunshine",0,FALSE,"spotify:track:76s4AaqCV2Hvb5XbUvMZWD","https://api.spotify.com/v1/tracks/76s4AaqCV2Hvb5XbUvMZWD"
"7876","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","From Elvis in Memphis","spotify:album:3ekkFrfotMsEAKc5g71GHk","Elvis Presley","spotify:artist:43ZHCT0cAZBISjO8DG9PnE",1,167746,"Don't Cry Daddy",43,FALSE,"spotify:track:2eSj0HHwB9aHJQ7zFOu90G","https://api.spotify.com/v1/tracks/2eSj0HHwB9aHJQ7zFOu90G"
"7877","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","The Definitive Collection","spotify:album:4Ze1fA73mUq8aEKK2fa3Ih","David Cassidy","spotify:artist:0isDnZYMWbwDz7hzw0XRjt",1,173280,"I Think I Love You",45,FALSE,"spotify:track:0yT1pFeCrc6aEUfaJXtzrT","https://api.spotify.com/v1/tracks/0yT1pFeCrc6aEUfaJXtzrT"
"7878","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","The Definitive Collection","spotify:album:4Ze1fA73mUq8aEKK2fa3Ih","The Partridge Family","spotify:artist:7u1mqP3ykglpCB2c1p1p5I",1,173280,"I Think I Love You",45,FALSE,"spotify:track:0yT1pFeCrc6aEUfaJXtzrT","https://api.spotify.com/v1/tracks/0yT1pFeCrc6aEUfaJXtzrT"
"7879","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Glory Road - 1968 To 1972","spotify:album:6ZnVxst7fAnvbhPNAR5xTa","Neil Diamond","spotify:artist:7mEIug7XUlQHikrFxjTWes",1,282893,"Holly Holy - Single Version",28,FALSE,"spotify:track:4ZyXd7Roo36XWuGl7te86T","https://api.spotify.com/v1/tracks/4ZyXd7Roo36XWuGl7te86T"
"7880","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Let It Be (Remastered)","spotify:album:0jTGHV5xqHPvEcwL8f6YU5","The Beatles","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2",1,218186,"The Long And Winding Road - Remastered 2009",63,FALSE,"spotify:track:3mlMpmY8oZIBFc39D9zLbh","https://api.spotify.com/v1/tracks/3mlMpmY8oZIBFc39D9zLbh"
"7881","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Bridge Over Troubled Water","spotify:album:0JwHz5SSvpYWuuCNbtYZoV","Simon & Garfunkel","spotify:artist:70cRZdQywnSFp9pnc2WTCE",1,174826,"Cecilia",74,FALSE,"spotify:track:6QhXQOpyYvbpdbyjgAqKdY","https://api.spotify.com/v1/tracks/6QhXQOpyYvbpdbyjgAqKdY"
"7882","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Power To The People - The Hits","spotify:album:7mXg4fLJHmmnjAahH15Wsj","John Lennon","spotify:artist:4x1nvY2FN8jxqAFA0DA02H",1,201320,"Instant Karma! (We All Shine On) - Remastered 2010",36,FALSE,"spotify:track:2ZbFPXkcaYPq3tu1mLJkjk","https://api.spotify.com/v1/tracks/2ZbFPXkcaYPq3tu1mLJkjk"
"7883","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Power To The People - The Hits","spotify:album:7mXg4fLJHmmnjAahH15Wsj","The Plastic Ono Band","spotify:artist:4m2kfAHEnK7Z7qLGxeWtro",1,201320,"Instant Karma! (We All Shine On) - Remastered 2010",36,FALSE,"spotify:track:2ZbFPXkcaYPq3tu1mLJkjk","https://api.spotify.com/v1/tracks/2ZbFPXkcaYPq3tu1mLJkjk"
"7884","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Power To The People - The Hits","spotify:album:7mXg4fLJHmmnjAahH15Wsj","Yoko Ono","spotify:artist:2s4tjL6W3qrblOe0raIzwJ",1,201320,"Instant Karma! (We All Shine On) - Remastered 2010",36,FALSE,"spotify:track:2ZbFPXkcaYPq3tu1mLJkjk","https://api.spotify.com/v1/tracks/2ZbFPXkcaYPq3tu1mLJkjk"
"7885","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Ladies of the Canyon","spotify:album:7JOdtLDLyXJIppDRB7kxr9","Joni Mitchell","spotify:artist:5hW4L92KnC6dX9t7tYM4Ve",1,134800,"Big Yellow Taxi",71,FALSE,"spotify:track:6UkMcAA19lTdjs22jtB7o2","https://api.spotify.com/v1/tracks/6UkMcAA19lTdjs22jtB7o2"
"7886","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Melting Pot - The Best of Blue Mink","spotify:album:6Ygt4C381rfWD0SLOeOzoN","Blue Mink","spotify:artist:0hUyd9GtnzL8NysCiaxCcv",1,227640,"Melting Pot",28,FALSE,"spotify:track:4SqOVebclQiYEVo63QdIux","https://api.spotify.com/v1/tracks/4SqOVebclQiYEVo63QdIux"
"7887","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Candida","spotify:album:3SZtvt7lV1H4YN9tKVURJR","The Dawn","spotify:artist:5z348neb55aaKyQhVgqEvS",1,182973,"Candida",45,FALSE,"spotify:track:1QdrUOQkbXJbpNqOKgJpq5","https://api.spotify.com/v1/tracks/1QdrUOQkbXJbpNqOKgJpq5"
"7888","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Candida","spotify:album:3SZtvt7lV1H4YN9tKVURJR","Tony Orlando & Dawn","spotify:artist:72NXpYBIaTfEeAAsxXLs0P",1,182973,"Candida",45,FALSE,"spotify:track:1QdrUOQkbXJbpNqOKgJpq5","https://api.spotify.com/v1/tracks/1QdrUOQkbXJbpNqOKgJpq5"
"7889","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","From Elvis in Memphis","spotify:album:3ekkFrfotMsEAKc5g71GHk","Elvis Presley","spotify:artist:43ZHCT0cAZBISjO8DG9PnE",1,261279,"Suspicious Minds",72,FALSE,"spotify:track:1H5IfYyIIAlgDX8zguUzns","https://api.spotify.com/v1/tracks/1H5IfYyIIAlgDX8zguUzns"
"7890","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Jesus Christ Superstar","spotify:album:32tSaPx5IHoxZiZHXLhH61","Murray Head","spotify:artist:479Yp6DvyXoIaCssAxB4QR",2,255826,"Superstar",27,FALSE,"spotify:track:5B7S7GjR1tuyeDLSRNiTMO","https://api.spotify.com/v1/tracks/5B7S7GjR1tuyeDLSRNiTMO"
"7891","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Jesus Christ Superstar","spotify:album:32tSaPx5IHoxZiZHXLhH61","The Trinidad Singers","spotify:artist:6pgLxFqJE6Wm9wWyM2iFEn",2,255826,"Superstar",27,FALSE,"spotify:track:5B7S7GjR1tuyeDLSRNiTMO","https://api.spotify.com/v1/tracks/5B7S7GjR1tuyeDLSRNiTMO"
"7892","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","That's the Way It Is (Deluxe Edition)","spotify:album:2J7LSpd6suKj8qd9MkjuGK","Elvis Presley","spotify:artist:43ZHCT0cAZBISjO8DG9PnE",1,213266,"I've Lost You - Single Version",22,FALSE,"spotify:track:2a93nJszMeck9usLwkO2Yi","https://api.spotify.com/v1/tracks/2a93nJszMeck9usLwkO2Yi"
"7893","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Confessions of the Mind (Expanded Edition)","spotify:album:12YClBmrcVkW7GqtR5jtkh","The Hollies","spotify:artist:6waa8mKu91GjzD4NlONlNJ",1,262266,"He Ain't Heavy He's My Brother - 1998 Remaster",63,FALSE,"spotify:track:6k5QsifpMWtY5ilnzBZ0u4","https://api.spotify.com/v1/tracks/6k5QsifpMWtY5ilnzBZ0u4"
"7894","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","The Singles Collection (1965-1973)","spotify:album:7syhGEee5ix7QofKpyMZnI","Roy Orbison","spotify:artist:0JDkhL4rjiPNEp92jAgJnS",1,189000,"Penny Arcade",15,FALSE,"spotify:track:2ih4Oxupyz7DmY8PfEB2z8","https://api.spotify.com/v1/tracks/2ih4Oxupyz7DmY8PfEB2z8"
"7895","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Tommy Roe's Greatest Hits","spotify:album:1OZ0PbKOsMFKCuifrQxy9e","Tommy Roe","spotify:artist:7t4XHvWfj0XtEB8SNFeALw",1,138066,"Jam Up And Jelly Tight",6,FALSE,"spotify:track:0yXCAqGujkLIgxgEmtvQRd","https://api.spotify.com/v1/tracks/0yXCAqGujkLIgxgEmtvQRd"
"7896","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","The Albums 1970-73","spotify:album:7fCJV5AS4vWwgSaeYPwKEj","The New Seekers","spotify:artist:4jrTNltJtTMUfXybDdsHDn",1,202040,"What Have They Done To My Song Ma?",20,FALSE,"spotify:track:4BjJ6bUhjmV7ojjryM1gLI","https://api.spotify.com/v1/tracks/4BjJ6bUhjmV7ojjryM1gLI"
"7897","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","On the Waters","spotify:album:2eTrV6WUTJtKFzg5iznPJ7","Bread","spotify:artist:70ZTdbPEcEugBNay4MvxfL",1,192200,"Make It with You",66,FALSE,"spotify:track:7wWw7hBmErNg9u5w6Xx0vy","https://api.spotify.com/v1/tracks/7wWw7hBmErNg9u5w6Xx0vy"
"7898","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Abbey Road (Remastered)","spotify:album:0ETFjACtuP2ADo6LFhL6HN","The Beatles","spotify:artist:3WrFJ7ztbogyGnTHbHJFl2",1,182293,"Something - Remastered 2009",71,FALSE,"spotify:track:0pNeVovbiZHkulpGeOx1Gj","https://api.spotify.com/v1/tracks/0pNeVovbiZHkulpGeOx1Gj"
"7899","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Try A Little Kindness","spotify:album:603XhffvsDxOP8vqLdtt0N","Glen Campbell","spotify:artist:59hLmB5DrdihCYtNeFeW1U",1,179160,"Honey Come Back",25,FALSE,"spotify:track:4HI5Oj2PgGwxtJJ0GjuLye","https://api.spotify.com/v1/tracks/4HI5Oj2PgGwxtJJ0GjuLye"
"7900","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Arizona","spotify:album:68uYwNwxQ3jfPSCAnWeIkA","Mark Lindsay","spotify:artist:7kEOMdsEmZkTHgA4ibDz4h",1,188133,"Arizona",41,FALSE,"spotify:track:2RtmMC4btQbvQ9w5KxPZpy","https://api.spotify.com/v1/tracks/2RtmMC4btQbvQ9w5KxPZpy"
"7901","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Complete Sixties","spotify:album:18iYaKDYWw2MwjBeKnTCeB","Axiom","spotify:artist:5JTxTvG0G5uCPxGotcbbJe",1,187373,"Arkansas Grass",0,FALSE,"spotify:track:7G5BjRTs3Kyh1Y9PvyaFJb","https://api.spotify.com/v1/tracks/7G5BjRTs3Kyh1Y9PvyaFJb"
"7902","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","United We Stand","spotify:album:2uJMmxjFjsTcT7VSxMbjG8","Brotherhood of Man","spotify:artist:4Cyr5aqgXza16isOrQNOvo",1,171866,"United We Stand",34,FALSE,"spotify:track:7zprGKxSOueSzoB4qjgM4U","https://api.spotify.com/v1/tracks/7zprGKxSOueSzoB4qjgM4U"
"7903","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","The Very Best Of Masters Apprentices","spotify:album:0VogCwK4hoVaWTe1Upj2Xp","The Master's Apprentices","spotify:artist:0Yk7KdGevnSCqZgg9K8n6b",1,213000,"Turn Up Your Radio",35,FALSE,"spotify:track:7eu51kQxpMvSYa2YV9KQpY","https://api.spotify.com/v1/tracks/7eu51kQxpMvSYa2YV9KQpY"
"7904","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Golden Years Of Dutch Pop Music","spotify:album:5YKFdp4rB34KOsF8RlvhaI","George Baker Selection","spotify:artist:2MGJBRRGEj9m6MxJIq7fLn",1,201640,"Little Green Bag - Single Edit",59,FALSE,"spotify:track:7pLPpTvMosiIheeOOr13TZ","https://api.spotify.com/v1/tracks/7pLPpTvMosiIheeOOr13TZ"
"7905","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","The Best of Matt Flinders","spotify:album:3AWhIpddYaPjzRPniXfi5F","Matt Flinders","spotify:artist:66i0Q1q4YuRe6N0jnYi5BR",1,187840,"Picking Up Pebbles",11,FALSE,"spotify:track:12X0B3P3m6ugh3VhMY7vov","https://api.spotify.com/v1/tracks/12X0B3P3m6ugh3VhMY7vov"
"7906","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Celebrate: The Three Dog Night Story, 1965–1975","spotify:album:5Kmb6R2nnEPqOiDUA1Bl8F","Three Dog Night","spotify:artist:4FAEZeJcsYYBkNq2D3KGTV",1,200533,"Mama Told Me (Not To Come)",45,FALSE,"spotify:track:4CVMabbo9UcpwwSHICEaZu","https://api.spotify.com/v1/tracks/4CVMabbo9UcpwwSHICEaZu"
"7907","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","The Best of the Strangers","spotify:album:39bIhzRFvpG37XFoOUQVv6","The Strangers","spotify:artist:5zSkAr8mrpMHZCNRT76tx1",1,192160,"Melanie Makes Me Smile",12,FALSE,"spotify:track:2ckSRPrec9HADRsdvfKe7j","https://api.spotify.com/v1/tracks/2ckSRPrec9HADRsdvfKe7j"
"7908","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","From Elvis in Memphis","spotify:album:3ekkFrfotMsEAKc5g71GHk","Elvis Presley","spotify:artist:43ZHCT0cAZBISjO8DG9PnE",1,195720,"Kentucky Rain",44,FALSE,"spotify:track:1dIChAQ6MLzIsXWl6vWAqX","https://api.spotify.com/v1/tracks/1dIChAQ6MLzIsXWl6vWAqX"
"7909","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Paint Your Wagon","spotify:album:1otxnbNje1kqUlLFt2lYkr","Lee Marvin","spotify:artist:7GbjN1ab1LJcJV2JOhTqBK",1,268293,"Wand'rin' Star",35,FALSE,"spotify:track:7iZfg9nHKc44UYgj9V5Rih","https://api.spotify.com/v1/tracks/7iZfg9nHKc44UYgj9V5Rih"
"7910","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Tracy - The Very Best Of The Cufflinks","spotify:album:5soJnwD2ABhvarbec7vycY","The Cufflinks","spotify:artist:3tMU1lEnU1nNvSlLhU4qBi",1,167706,"When Julie Comes Around",17,FALSE,"spotify:track:0tX5zALVT9peeABGxl2yHX","https://api.spotify.com/v1/tracks/0tX5zALVT9peeABGxl2yHX"
"7911","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","The Ultimate Collection","spotify:album:7lrDMkaLX2DFsuFcWqfRms","Kenny Rogers & The First Edition","spotify:artist:0WjkBDqno4HbjwNDqyMgVa",1,238533,"Something's Burning",30,FALSE,"spotify:track:3ohGkHZ1cvhMnGzhinwRVP","https://api.spotify.com/v1/tracks/3ohGkHZ1cvhMnGzhinwRVP"
"7912","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Chicago II","spotify:album:0PRgsdDXQ8QPaDUetVF7yN","Chicago","spotify:artist:3iDD7bnsjL9J4fO298r0L0",1,289800,"25 or 6 to 4 - 2002 Remaster",65,FALSE,"spotify:track:7GqIDx2QVGOpd4r1fZaUUW","https://api.spotify.com/v1/tracks/7GqIDx2QVGOpd4r1fZaUUW"
"7913","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","My Pledge Of Love","spotify:album:5W7tmmq2YfjCvaIRjJH4pb","Joe Jeffrey Group","spotify:artist:5aMmmjZ1xCrrtogBMmg9rA",1,182493,"My Baby Loves Lovin'",12,FALSE,"spotify:track:3U5cerXDuhykroUdjy4jaQ","https://api.spotify.com/v1/tracks/3U5cerXDuhykroUdjy4jaQ"
"7914","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","ABC","spotify:album:2tukc7pH4qTuXcfaHjLIBc","The Jackson 5","spotify:artist:2iE18Oxc8YSumAU232n4rW",1,174866,"ABC",66,FALSE,"spotify:track:6D8kc7RO0rqBLSo2YPflJ5","https://api.spotify.com/v1/tracks/6D8kc7RO0rqBLSo2YPflJ5"
"7915","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Splish Splash - Bath Time Fun","spotify:album:5Zt5I0qvL7kb3sLbHevEUu","Sesame Street","spotify:artist:50bY8HGxT0SuDgJX3AilTT",1,145373,"Rubber Duckie",16,FALSE,"spotify:track:0ggwWNtTqDRdldkZ0FAjKG","https://api.spotify.com/v1/tracks/0ggwWNtTqDRdldkZ0FAjKG"
"7916","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Splish Splash - Bath Time Fun","spotify:album:5Zt5I0qvL7kb3sLbHevEUu","Ernie","spotify:artist:1qkEx9YPevCOQhazUZK1bJ",1,145373,"Rubber Duckie",16,FALSE,"spotify:track:0ggwWNtTqDRdldkZ0FAjKG","https://api.spotify.com/v1/tracks/0ggwWNtTqDRdldkZ0FAjKG"
"7917","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","The Best of Liv Maessen","spotify:album:5CLLXFs9WK7hm8epc6uReX","Liv Maessen","spotify:artist:2dknbKktpuIxHJUkRjObuE",1,125000,"Snowbird",3,FALSE,"spotify:track:1U0C1iC5ssrBF68ZWP019D","https://api.spotify.com/v1/tracks/1U0C1iC5ssrBF68ZWP019D"
"7918","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","The Very Best Of","spotify:album:7MuDBMh2wG1RUaYYFnSeEZ","Bobbi Martin","spotify:artist:3JVqOROaMTUZ2wUFwkfr1A",1,155720,"For The Love Of Him",16,FALSE,"spotify:track:62O8L1OHrH15XcNcx586S6","https://api.spotify.com/v1/tracks/62O8L1OHrH15XcNcx586S6"
"7919","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Tom","spotify:album:6pvEP7j7BGRqE6fmP9yjKD","Tom Jones","spotify:artist:1T0wRBO0CK0vK8ouUMqEl5",1,225506,"Without Love",42,FALSE,"spotify:track:0fThQWaMyYiQ3gy1tpmBaJ","https://api.spotify.com/v1/tracks/0fThQWaMyYiQ3gy1tpmBaJ"
"7920","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Shadows - The Collection","spotify:album:64pi43eHLCnVZHpcIdhoLa","Hank Marvin","spotify:artist:3Bet1o6dTKJG8o4HcrbI37",2,198200,"Sacha",20,FALSE,"spotify:track:6k2Ns1xCaFkvRG6VSI5ZLj","https://api.spotify.com/v1/tracks/6k2Ns1xCaFkvRG6VSI5ZLj"
"7921","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Deja Vu","spotify:album:5bHkK1X4WEOzNvRhehvOcb","Crosby, Stills, Nash & Young","spotify:artist:1CYsQCypByMVgnv17qsSbQ",1,173466,"Teach Your Children",64,FALSE,"spotify:track:29HaKOpeLSYvqdFyEQSRdj","https://api.spotify.com/v1/tracks/29HaKOpeLSYvqdFyEQSRdj"
"7922","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","The Very Best Of Masters Apprentices","spotify:album:0VogCwK4hoVaWTe1Upj2Xp","The Master's Apprentices","spotify:artist:0Yk7KdGevnSCqZgg9K8n6b",1,200026,"Think About Tomorrow Today",4,FALSE,"spotify:track:0kks252shcSmAsUlmfktDr","https://api.spotify.com/v1/tracks/0kks252shcSmAsUlmfktDr"
"7923","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","R.B. Greaves","spotify:album:58F2RoUSdk3GU6do32SuSE","R.B. Greaves","spotify:artist:1BdNzKPyPDOhHdFhvwytQt",1,164520,"Take a Letter, Maria",48,FALSE,"spotify:track:70V9otkdkxxiRjrdiHk6CO","https://api.spotify.com/v1/tracks/70V9otkdkxxiRjrdiHk6CO"
"7924","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","The Bobby Bloom Album","spotify:album:5kdm7tgxEgY7rYpQ3Bvg4y","Bobby Bloom","spotify:artist:7iH90f18JHtgA6f4hjJpo2",1,176466,"Montego Bay",41,FALSE,"spotify:track:6TBUBqz21JmF2hkeRbnwme","https://api.spotify.com/v1/tracks/6TBUBqz21JmF2hkeRbnwme"
"7925","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Blood, Sweat & Tears (Expanded Edition)","spotify:album:7qFad1a6Q3kUJ1oAz6fT9m","Blood, Sweat & Tears","spotify:artist:24GaH9tRBgZjlvOhpFuKi2",1,244973,"And When I Die",47,FALSE,"spotify:track:7kDPwGDjxDBONlPpkc1p77","https://api.spotify.com/v1/tracks/7kDPwGDjxDBONlPpkc1p77"
"7926","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Touch 'Em With Love","spotify:album:6BcMYJ3L0tMDD8gQFKKdDF","Bobbie Gentry","spotify:artist:4E9w0bms6HcEppFlWjeW2d",1,175799,"I'll Never Fall In Love Again",32,FALSE,"spotify:track:0DGEsyoeTeEtlcZj1gGIPX","https://api.spotify.com/v1/tracks/0DGEsyoeTeEtlcZj1gGIPX"
"7927","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Patches","spotify:album:2AcHC18egTq63cyBagwINA","Clarence Carter","spotify:artist:7lffJlv0nRl0sIsHDmo0SB",1,193826,"Patches",47,FALSE,"spotify:track:5vk9PL1tTyWrQY3TqRq2Rg","https://api.spotify.com/v1/tracks/5vk9PL1tTyWrQY3TqRq2Rg"
"7928","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Sweet Gingerbread Man","spotify:album:4TRQlopsu4IRWm50sZbHAg","Mike Curb Congregation","spotify:artist:3Ngmu4UfpEPwwnfEcIRz1t",1,164746,"Burning Bridges",36,FALSE,"spotify:track:62IpHlc3GPeKYFsEEZJokU","https://api.spotify.com/v1/tracks/62IpHlc3GPeKYFsEEZJokU"
"7929","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","The Archies: Greatest Hits","spotify:album:2DQB8uOI2XPkhuc5Rknef7","The Archies","spotify:artist:33QmoCkSqADuQEtMCysYLh",1,162150,"Jingle Jangle",23,FALSE,"spotify:track:1nSZe7ly7kCTcNBkTzV40y","https://api.spotify.com/v1/tracks/1nSZe7ly7kCTcNBkTzV40y"
"7930","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","The Classic Gold Collection: 1967 - 1985","spotify:album:0pn89FD5YCTfzUKDzKKVDL","John Farnham","spotify:artist:1QxaPWG1POM8Ul6WwsHq4y",1,198666,"Comic Conversation",20,FALSE,"spotify:track:5KDTGj2VrLeVkBcza1mmqk","https://api.spotify.com/v1/tracks/5KDTGj2VrLeVkBcza1mmqk"
"7931","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","My Cherie Amour","spotify:album:51DUbu4v2tjYXxgy4I8vrG","Stevie Wonder","spotify:artist:7guDJrEfX3qb6FEbdPA5qi",1,185293,"Yester-Me, Yester-You, Yesterday",55,FALSE,"spotify:track:0l9RGwc48deJ6j61KXAAvs","https://api.spotify.com/v1/tracks/0l9RGwc48deJ6j61KXAAvs"
"7932","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Magic Christian Music (Remastered 2010 / Deluxe Edition)","spotify:album:6uA2hir5o45vrILeqQVTbr","Badfinger","spotify:artist:4pJCawaKSZ40EnxN0YEYw3",1,143213,"Come And Get It - Remastered 2010",47,FALSE,"spotify:track:0wb21I1NV5uVUolRXIqlJF","https://api.spotify.com/v1/tracks/0wb21I1NV5uVUolRXIqlJF"
"7933","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","A Little Bit Of Paul Davis (Expanded Edition)","spotify:album:0AINe3aXvD5RgTYooG7iGm","Paul Davis","spotify:artist:6EJmqnuK0r6qiAevFFiNNR",1,152760,"A Little Bit of Soap",13,FALSE,"spotify:track:4lgZJvM3yx4jdfRRUjDG3I","https://api.spotify.com/v1/tracks/4lgZJvM3yx4jdfRRUjDG3I"
"7934","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Lola Versus Powerman and the Moneygoround / Percy","spotify:album:2R0lR3exaV33RnKob1WebK","The Kinks","spotify:artist:1SQRv42e4PjEYfPhS0Tk9E",1,242026,"Lola - Remastered",57,FALSE,"spotify:track:7bIQeY33PkduZRmR3h9BIY","https://api.spotify.com/v1/tracks/7bIQeY33PkduZRmR3h9BIY"
"7935","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","70s 100 Hits","spotify:album:1k7WkNHGPNPnri2tsowvtg","Christie","spotify:artist:0HoeFrrKutiio4HJtXN0Sn",1,166200,"Yellow River",36,FALSE,"spotify:track:5s2b6aZj3xTzBQ1G4Q3W3g","https://api.spotify.com/v1/tracks/5s2b6aZj3xTzBQ1G4Q3W3g"
"7936","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","Jukebox Hits: Aussie Mega","spotify:album:6cUk3oxdpi9wmZ7cjC9u55","Don Lane","spotify:artist:0rCIlZ5ZAAUPL2RkgF9J4z",1,193896,"You're Everything",0,FALSE,"spotify:track:3V4QigsCd0w9z4iV6Vef3p","https://api.spotify.com/v1/tracks/3V4QigsCd0w9z4iV6Vef3p"
"7937","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","On the Edge","spotify:album:0iJw85z9TeTC0aVrIbwEEf","Frijid Pink","spotify:artist:0K24Tk5QTxx6tkcCdnY3Od",1,269933,"House of the Rising Sun",23,FALSE,"spotify:track:6DU7X9yhp4xgkhNHJxgEOZ","https://api.spotify.com/v1/tracks/6DU7X9yhp4xgkhNHJxgEOZ"
"7938","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","John The Wolfking Of L.A.","spotify:album:2OstLSlP6D4ULRQYx8LRer","John Phillips","spotify:artist:4O8NcI06slOnzcloI95qfe",1,187880,"Mississippi - Single Version",12,FALSE,"spotify:track:6OR2hlAYSZE9kuCqxZJ4d5","https://api.spotify.com/v1/tracks/6OR2hlAYSZE9kuCqxZJ4d5"
"7939","spotify:playlist:6YKI2VYSO9iZtyaLb3ZUsG","The Legend","spotify:album:5Tw0sanofDSd7h44GySmoa","Johnny Cash","spotify:artist:6kACVPfCOnqzgfEF5ryl0x",1,157666,"What Is Truth",32,FALSE,"spotify:track:0snyjt8NMg7Dc7E3xnDH9b","https://api.spotify.com/v1/tracks/0snyjt8NMg7Dc7E3xnDH9b"
"7940","spotify:playlist:6ZiC56rxV9Q6UrLBVpTBNJ","Ultimate","spotify:album:3AUHDaXUhZimlDLFh4sTDV","Bryan Adams","spotify:artist:3Z02hBLubJxuFJfhacLSDc",1,250360,"(Everything I Do) I Do It For You",57,FALSE,"spotify:track:2oCYHHkzCMpVKkfaO07m5v","https://api.spotify.com/v1/tracks/2oCYHHkzCMpVKkfaO07m5v"
